inventory_id,product_id,warehouse_id,inventory_date,opening_stock,received_quantity,sold_quantity,closing_stock,damaged_quantity
85092,P0073,W12,2026-03-31,1048,241,16,3651,2
85093,P0073,W13,2026-03-31,453,392,14,822,9
85094,P0073,W14,2026-03-31,449,269,13,701,4
85095,P0073,W15,2026-03-31,365,347,33,675,4
85096,P0074,W01,2026-03-31,1218,142,0,1355,5
85097,P0074,W02,2026-03-31,966,499,37,1425,3
85098,P0074,W03,2026-03-31,1086,372,67,1389,2
85099,P0074,W04,2026-03-31,1120,734,26,1798,30
85100,P0074,W05,2026-03-31,950,283,35,1194,4
85101,P0074,W06,2026-03-31,104,850,0,945,9
85102,P0074,W07,2026-03-31,896,324,66,1146,8
85103,P0074,W08,2026-03-31,845,506,3,1341,7
85104,P0074,W09,2026-03-31,1086,573,59,1593,7
85105,P0074,W10,2026-03-31,1354,275,28,1596,5
85106,P0074,W11,2026-03-31,670,9,44,635,0
85107,P0074,W12,2026-03-31,961,0,66,895,0
85108,P0074,W13,2026-03-31,1237,33,20,1249,1
85109,P0074,W14,2026-03-31,1420,511,33,1892,6
85110,P0074,W15,2026-03-31,1469,354,38,1781,4
85111,P0075,W01,2026-03-31,718,348,60,1000,6
85112,P0075,W02,2026-03-31,815,352,37,1126,4
85113,P0075,W03,2026-03-31,595,100,6,687,2
85114,P0075,W04,2026-03-31,853,106,0,957,2
85115,P0075,W05,2026-03-31,580,203,21,758,4
85116,P0075,W06,2026-03-31,1029,64,59,1033,1
85117,P0075,W07,2026-03-31,429,348,19,754,4
85118,P0075,W08,2026-03-31,578,0,46,532,0
85119,P0075,W09,2026-03-31,550,380,14,913,3
85120,P0075,W10,2026-03-31,631,524,23,1116,16
85121,P0075,W11,2026-03-31,967,230,17,1179,1
85122,P0075,W12,2026-03-31,1004,265,54,1212,3
85123,P0075,W13,2026-03-31,587,31,23,594,1
85124,P0075,W14,2026-03-31,1149,179,30,1294,4
85125,P0075,W15,2026-03-31,631,321,5,941,6
85126,P0076,W01,2026-03-31,121,119,12,226,2
85127,P0076,W02,2026-03-31,202,118,16,302,2
85128,P0076,W03,2026-03-31,303,146,2,446,1
85129,P0076,W04,2026-03-31,306,147,9,443,1
85130,P0076,W05,2026-03-31,229,49,5,273,0
85131,P0076,W06,2026-03-31,192,59,12,239,0
85132,P0076,W07,2026-03-31,352,0,12,340,0
85133,P0076,W08,2026-03-31,283,85,11,353,4
85134,P0076,W09,2026-03-31,306,110,19,397,0
85135,P0076,W10,2026-03-31,240,72,4,307,1
85136,P0076,W11,2026-03-31,238,53,11,279,1
85137,P0076,W12,2026-03-31,297,59,13,342,1
85138,P0076,W13,2026-03-31,294,92,17,368,1
85139,P0076,W14,2026-03-31,259,54,3,310,0
85140,P0076,W15,2026-03-31,264,33,12,283,2
85141,P0077,W01,2026-03-31,967,310,0,1268,9
85142,P0077,W02,2026-03-31,622,266,0,881,7
85143,P0077,W03,2026-03-31,865,296,14,1140,7
85144,P0077,W04,2026-03-31,943,118,0,1061,0
85145,P0077,W05,2026-03-31,651,87,0,736,2
85146,P0077,W06,2026-03-31,704,325,0,1025,4
85147,P0077,W07,2026-03-31,1137,333,0,1466,4
85148,P0077,W08,2026-03-31,504,253,42,714,1
85149,P0077,W09,2026-03-31,744,574,0,1300,18
85150,P0077,W10,2026-03-31,928,184,33,1076,3
85151,P0077,W11,2026-03-31,693,280,8,961,4
85152,P0077,W12,2026-03-31,870,525,4,1385,6
85153,P0077,W13,2026-03-31,797,0,47,750,0
85154,P0077,W14,2026-03-31,678,203,57,823,1
85155,P0077,W15,2026-03-31,990,86,34,1042,0
85156,P0078,W01,2026-03-31,1111,595,33,1665,8
85157,P0078,W02,2026-03-31,745,587,15,1306,11
85158,P0078,W03,2026-03-31,971,389,11,1347,2
85159,P0078,W04,2026-03-31,668,76,0,742,2
85160,P0078,W05,2026-03-31,545,559,45,1045,14
85161,P0078,W06,2026-03-31,832,242,66,1006,2
85162,P0078,W07,2026-03-31,1022,670,122,1563,7
85163,P0078,W08,2026-03-31,644,113,0,751,6
85164,P0078,W09,2026-03-31,1059,392,115,1330,6
85165,P0078,W10,2026-03-31,1025,161,38,2693,1
85166,P0078,W11,2026-03-31,732,302,51,980,3
85167,P0078,W12,2026-03-31,848,191,3,1036,0
85168,P0078,W13,2026-03-31,685,102,41,745,1
85169,P0078,W14,2026-03-31,749,414,59,1093,11
85170,P0078,W15,2026-03-31,1085,281,26,1332,8
85171,P0079,W01,2026-03-31,183,224,20,382,5
85172,P0079,W02,2026-03-31,256,109,7,355,3
85173,P0079,W03,2026-03-31,494,129,19,604,0
85174,P0079,W04,2026-03-31,153,58,17,192,2
85175,P0079,W05,2026-03-31,395,140,26,508,1
85176,P0079,W06,2026-03-31,217,227,12,430,2
85177,P0079,W07,2026-03-31,406,235,22,618,1
85178,P0079,W08,2026-03-31,355,171,21,503,2
85179,P0079,W09,2026-03-31,444,228,0,670,2
85180,P0079,W10,2026-03-31,403,23,20,405,1
85181,P0079,W11,2026-03-31,248,137,17,0,0
85182,P0079,W12,2026-03-31,280,157,39,397,1
85183,P0079,W13,2026-03-31,240,2,7,235,0
85184,P0079,W14,2026-03-31,254,212,9,455,2
85185,P0079,W15,2026-03-31,453,0,5,448,0
85186,P0080,W01,2026-03-31,211,209,20,394,6
85187,P0080,W02,2026-03-31,216,89,6,299,0
85188,P0080,W03,2026-03-31,419,103,16,504,2
85189,P0080,W04,2026-03-31,182,0,24,158,0
85190,P0080,W05,2026-03-31,182,80,8,252,2
85191,P0080,W06,2026-03-31,315,113,28,0,5
85192,P0080,W07,2026-03-31,431,69,3,496,1
85193,P0080,W08,2026-03-31,220,74,11,282,1
85194,P0080,W09,2026-03-31,392,126,9,507,2
85195,P0080,W10,2026-03-31,316,132,0,447,1
85196,P0080,W11,2026-03-31,254,144,1,397,0
85197,P0080,W12,2026-03-31,265,44,3,306,0
85198,P0080,W13,2026-03-31,293,148,2,435,4
85199,P0080,W14,2026-03-31,362,54,0,678,1
85200,P0080,W15,2026-03-31,247,121,18,345,5
85201,P0081,W01,2026-03-31,303,96,9,388,2
85202,P0081,W02,2026-03-31,351,187,4,532,2
85203,P0081,W03,2026-03-31,363,13,19,357,0
85204,P0081,W04,2026-03-31,264,59,13,308,2
85205,P0081,W05,2026-03-31,354,175,0,524,5
85206,P0081,W06,2026-03-31,325,183,19,487,2
85207,P0081,W07,2026-03-31,364,197,0,558,3
85208,P0081,W08,2026-03-31,360,245,17,585,3
85209,P0081,W09,2026-03-31,103,180,7,271,5
85210,P0081,W10,2026-03-31,189,207,22,1359,8
85211,P0081,W11,2026-03-31,398,177,0,573,2
85212,P0081,W12,2026-03-31,215,66,17,913,1
85213,P0081,W13,2026-03-31,388,116,6,497,1
85214,P0081,W14,2026-03-31,46,49,11,81,3
85215,P0081,W15,2026-03-31,418,156,0,572,2
85216,P0082,W01,2026-03-31,116,96,9,202,1
85217,P0082,W02,2026-03-31,93,47,14,126,0
85218,P0082,W03,2026-03-31,135,74,6,202,1
85219,P0082,W04,2026-03-31,171,26,7,190,0
85220,P0082,W05,2026-03-31,145,44,4,183,2
85221,P0082,W06,2026-03-31,170,16,9,176,1
85222,P0082,W07,2026-03-31,199,0,4,195,0
85223,P0082,W08,2026-03-31,165,117,6,271,5
85224,P0082,W09,2026-03-31,183,81,0,846,1
85225,P0082,W10,2026-03-31,123,72,0,192,3
85226,P0082,W11,2026-03-31,159,62,5,215,1
85227,P0082,W12,2026-03-31,138,75,0,209,4
85228,P0082,W13,2026-03-31,146,111,3,248,6
85229,P0082,W14,2026-03-31,64,53,5,112,0
85230,P0082,W15,2026-03-31,160,117,0,276,1
85231,P0083,W01,2026-03-31,323,100,0,423,0
85232,P0083,W02,2026-03-31,290,89,5,374,0
85233,P0083,W03,2026-03-31,184,66,0,248,2
85234,P0083,W04,2026-03-31,185,119,18,283,3
85235,P0083,W05,2026-03-31,212,143,1,353,1
85236,P0083,W06,2026-03-31,355,109,0,463,1
85237,P0083,W07,2026-03-31,239,118,0,355,2
85238,P0083,W08,2026-03-31,219,122,7,0,5
85239,P0083,W09,2026-03-31,358,95,16,437,0
85240,P0083,W10,2026-03-31,276,114,0,387,3
85241,P0083,W11,2026-03-31,212,112,1,322,1
85242,P0083,W12,2026-03-31,426,71,26,469,2
85243,P0083,W13,2026-03-31,297,74,0,370,1
85244,P0083,W14,2026-03-31,129,139,3,259,6
85245,P0083,W15,2026-03-31,273,134,7,396,4
85246,P0084,W01,2026-03-31,54,30,0,84,0
85247,P0084,W02,2026-03-31,60,15,0,75,0
85248,P0084,W03,2026-03-31,37,20,2,55,0
85249,P0084,W04,2026-03-31,54,0,4,50,0
85250,P0084,W05,2026-03-31,38,7,1,284,0
85251,P0084,W06,2026-03-31,35,9,3,41,0
85252,P0084,W07,2026-03-31,38,29,1,64,2
85253,P0084,W08,2026-03-31,47,3,0,50,0
85254,P0084,W09,2026-03-31,36,34,1,69,0
85255,P0084,W10,2026-03-31,35,36,2,69,0
85256,P0084,W11,2026-03-31,42,8,2,48,0
85257,P0084,W12,2026-03-31,86,28,0,114,0
85258,P0084,W13,2026-03-31,53,23,3,73,0
85259,P0084,W14,2026-03-31,102,45,6,141,0
85260,P0084,W15,2026-03-31,71,27,2,0,0
85261,P0085,W01,2026-03-31,598,80,60,618,0
85262,P0085,W02,2026-03-31,1372,495,0,1860,7
85263,P0085,W03,2026-03-31,506,505,27,981,3
85264,P0085,W04,2026-03-31,1123,460,65,1515,3
85265,P0085,W05,2026-03-31,460,468,50,870,8
85266,P0085,W06,2026-03-31,287,102,43,345,1
85267,P0085,W07,2026-03-31,887,179,17,1043,6
85268,P0085,W08,2026-03-31,707,586,0,1271,22
85269,P0085,W09,2026-03-31,376,721,34,1053,10
85270,P0085,W10,2026-03-31,889,233,0,1117,5
85271,P0085,W11,2026-03-31,670,631,0,1289,12
85272,P0085,W12,2026-03-31,1011,455,4,1461,1
85273,P0085,W13,2026-03-31,861,583,27,1412,5
85274,P0085,W14,2026-03-31,570,233,49,753,1
85275,P0085,W15,2026-03-31,957,181,0,1137,1
85276,P0086,W01,2026-03-31,654,455,0,1101,8
85277,P0086,W02,2026-03-31,674,167,17,822,2
85278,P0086,W03,2026-03-31,689,399,17,1068,3
85279,P0086,W04,2026-03-31,686,396,37,1045,0
85280,P0086,W05,2026-03-31,727,429,0,1156,0
85281,P0086,W06,2026-03-31,695,99,60,733,1
85282,P0086,W07,2026-03-31,335,167,5,495,2
85283,P0086,W08,2026-03-31,480,212,23,662,7
85284,P0086,W09,2026-03-31,356,311,23,633,11
85285,P0086,W10,2026-03-31,764,194,19,930,9
85286,P0086,W11,2026-03-31,406,197,33,563,7
85287,P0086,W12,2026-03-31,384,321,0,703,2
85288,P0086,W13,2026-03-31,660,203,28,833,2
85289,P0086,W14,2026-03-31,554,249,9,788,6
85290,P0086,W15,2026-03-31,341,262,0,596,7
85291,P0087,W01,2026-03-31,1025,495,41,0,3
85292,P0087,W02,2026-03-31,1506,646,32,2111,9
85293,P0087,W03,2026-03-31,932,390,98,1223,1
85294,P0087,W04,2026-03-31,853,391,59,1184,1
85295,P0087,W05,2026-03-31,1154,353,79,1426,2
85296,P0087,W06,2026-03-31,1251,520,0,1764,7
85297,P0087,W07,2026-03-31,1149,34,0,1182,1
85298,P0087,W08,2026-03-31,839,556,28,1355,12
85299,P0087,W09,2026-03-31,745,918,0,1649,14
85300,P0087,W10,2026-03-31,949,378,54,1263,10
85301,P0087,W11,2026-03-31,659,411,15,1041,14
85302,P0087,W12,2026-03-31,747,564,155,3259,13
85303,P0087,W13,2026-03-31,625,515,38,1088,14
85304,P0087,W14,2026-03-31,723,290,12,993,8
85305,P0087,W15,2026-03-31,860,277,44,1085,8
85306,P0088,W01,2026-03-31,775,155,0,926,4
85307,P0088,W02,2026-03-31,856,318,0,1165,9
85308,P0088,W03,2026-03-31,456,91,0,547,0
85309,P0088,W04,2026-03-31,742,603,0,1338,7
85310,P0088,W05,2026-03-31,715,185,0,900,0
85311,P0088,W06,2026-03-31,792,73,9,854,2
85312,P0088,W07,2026-03-31,310,302,28,578,6
85313,P0088,W08,2026-03-31,565,265,1,821,8
85314,P0088,W09,2026-03-31,640,312,31,916,5
85315,P0088,W10,2026-03-31,776,286,16,1037,9
85316,P0088,W11,2026-03-31,539,120,29,625,5
85317,P0088,W12,2026-03-31,807,430,18,1211,8
85318,P0088,W13,2026-03-31,414,387,12,784,5
85319,P0088,W14,2026-03-31,275,341,11,601,4
85320,P0088,W15,2026-03-31,616,131,11,734,2
85321,P0089,W01,2026-03-31,193,100,6,287,0
85322,P0089,W02,2026-03-31,372,76,7,441,0
85323,P0089,W03,2026-03-31,272,66,8,330,0
85324,P0089,W04,2026-03-31,160,6,13,153,0
85325,P0089,W05,2026-03-31,248,104,17,333,2
85326,P0089,W06,2026-03-31,256,97,14,339,0
85327,P0089,W07,2026-03-31,161,49,6,203,1
85328,P0089,W08,2026-03-31,263,66,19,1018,0
85329,P0089,W09,2026-03-31,118,78,29,162,5
85330,P0089,W10,2026-03-31,224,71,20,275,0
85331,P0089,W11,2026-03-31,231,6,12,223,2
85332,P0089,W12,2026-03-31,133,59,15,176,1
85333,P0089,W13,2026-03-31,232,117,24,323,2
85334,P0089,W14,2026-03-31,153,43,7,188,1
85335,P0089,W15,2026-03-31,185,104,16,271,2
85336,P0090,W01,2026-03-31,931,220,0,1146,5
85337,P0090,W02,2026-03-31,450,412,0,853,9
85338,P0090,W03,2026-03-31,526,489,11,1003,1
85339,P0090,W04,2026-03-31,664,641,26,1273,6
85340,P0090,W05,2026-03-31,614,123,46,686,5
85341,P0090,W06,2026-03-31,490,373,37,820,6
85342,P0090,W07,2026-03-31,235,509,8,734,2
85343,P0090,W08,2026-03-31,1106,150,40,1214,2
85344,P0090,W09,2026-03-31,448,585,18,1008,7
85345,P0090,W10,2026-03-31,839,254,24,1069,0
85346,P0090,W11,2026-03-31,908,255,23,1134,6
85347,P0090,W12,2026-03-31,473,284,37,719,1
85348,P0090,W13,2026-03-31,902,120,78,939,5
85349,P0090,W14,2026-03-31,847,295,41,1091,10
85350,P0090,W15,2026-03-31,794,301,69,1025,1
85351,P0091,W01,2026-03-31,778,340,0,1114,4
85352,P0091,W02,2026-03-31,1350,781,0,0,4
85353,P0091,W03,2026-03-31,907,0,5,902,0
85354,P0091,W04,2026-03-31,566,330,25,3407,3
85355,P0091,W05,2026-03-31,786,658,55,1371,18
85356,P0091,W06,2026-03-31,285,895,3,1169,8
85357,P0091,W07,2026-03-31,1385,584,61,1896,12
85358,P0091,W08,2026-03-31,845,428,0,1266,7
85359,P0091,W09,2026-03-31,968,87,3,1052,0
85360,P0091,W10,2026-03-31,675,439,15,1094,5
85361,P0091,W11,2026-03-31,888,221,23,0,9
85362,P0091,W12,2026-03-31,1006,505,18,1477,16
85363,P0091,W13,2026-03-31,602,112,4,708,2
85364,P0091,W14,2026-03-31,1098,161,44,1213,2
85365,P0091,W15,2026-03-31,1041,485,63,1455,8
85366,P0092,W01,2026-03-31,594,516,41,1059,10
85367,P0092,W02,2026-03-31,743,407,41,1104,5
85368,P0092,W03,2026-03-31,647,242,30,857,2
85369,P0092,W04,2026-03-31,514,187,58,638,5
85370,P0092,W05,2026-03-31,526,142,28,638,2
85371,P0092,W06,2026-03-31,835,301,3,1127,6
85372,P0092,W07,2026-03-31,717,650,61,1295,11
85373,P0092,W08,2026-03-31,734,471,45,1146,14
85374,P0092,W09,2026-03-31,352,173,66,456,3
85375,P0092,W10,2026-03-31,695,332,20,1001,6
85376,P0092,W11,2026-03-31,559,435,28,960,6
85377,P0092,W12,2026-03-31,576,288,53,810,1
85378,P0092,W13,2026-03-31,934,309,58,1182,3
85379,P0092,W14,2026-03-31,490,136,20,600,6
85380,P0092,W15,2026-03-31,697,185,88,789,5
85381,P0093,W01,2026-03-31,640,306,4,932,10
85382,P0093,W02,2026-03-31,357,229,0,579,7
85383,P0093,W03,2026-03-31,409,214,9,610,4
85384,P0093,W04,2026-03-31,520,225,0,737,8
85385,P0093,W05,2026-03-31,672,297,16,951,2
85386,P0093,W06,2026-03-31,312,0,8,304,0
85387,P0093,W07,2026-03-31,786,153,42,894,3
85388,P0093,W08,2026-03-31,672,252,33,885,6
85389,P0093,W09,2026-03-31,507,196,8,692,3
85390,P0093,W10,2026-03-31,656,230,12,873,1
85391,P0093,W11,2026-03-31,78,50,33,94,1
85392,P0093,W12,2026-03-31,478,463,39,890,12
85393,P0093,W13,2026-03-31,344,167,45,463,3
85394,P0093,W14,2026-03-31,245,370,46,559,10
85395,P0093,W15,2026-03-31,505,229,10,722,2
85396,P0094,W01,2026-03-31,569,307,35,836,5
85397,P0094,W02,2026-03-31,816,310,28,1091,7
85398,P0094,W03,2026-03-31,417,35,69,383,0
85399,P0094,W04,2026-03-31,510,203,15,697,1
85400,P0094,W05,2026-03-31,309,347,14,635,7
85401,P0094,W06,2026-03-31,387,24,18,393,0
85402,P0094,W07,2026-03-31,548,210,14,735,9
85403,P0094,W08,2026-03-31,853,290,23,1117,3
85404,P0094,W09,2026-03-31,425,150,8,562,5
85405,P0094,W10,2026-03-31,497,238,40,692,3
85406,P0094,W11,2026-03-31,336,273,33,571,5
85407,P0094,W12,2026-03-31,627,191,0,811,7
85408,P0094,W13,2026-03-31,827,361,43,1141,4
85409,P0094,W14,2026-03-31,358,267,0,625,0
85410,P0094,W15,2026-03-31,556,256,35,770,7
85411,P0095,W01,2026-03-31,379,193,1,570,1
85412,P0095,W02,2026-03-31,1151,223,62,1310,2
85413,P0095,W03,2026-03-31,1217,156,4,1367,2
85414,P0095,W04,2026-03-31,978,170,34,0,4
85415,P0095,W05,2026-03-31,781,253,0,1029,5
85416,P0095,W06,2026-03-31,698,226,0,922,2
85417,P0095,W07,2026-03-31,1334,416,31,1711,8
85418,P0095,W08,2026-03-31,438,238,44,628,4
85419,P0095,W09,2026-03-31,1093,251,0,1342,2
85420,P0095,W10,2026-03-31,824,487,32,1268,11
85421,P0095,W11,2026-03-31,909,0,68,4321,0
85422,P0095,W12,2026-03-31,1134,548,118,2631,11
85423,P0095,W13,2026-03-31,1262,432,23,1662,9
85424,P0095,W14,2026-03-31,995,227,45,1174,3
85425,P0095,W15,2026-03-31,854,405,84,3653,6
85426,P0096,W01,2026-03-31,107,282,18,365,6
85427,P0096,W02,2026-03-31,547,0,0,547,0
85428,P0096,W03,2026-03-31,583,325,8,1705,6
85429,P0096,W04,2026-03-31,396,115,4,503,4
85430,P0096,W05,2026-03-31,366,27,35,357,1
85431,P0096,W06,2026-03-31,544,218,10,747,5
85432,P0096,W07,2026-03-31,422,161,18,561,4
85433,P0096,W08,2026-03-31,382,212,33,555,6
85434,P0096,W09,2026-03-31,353,87,16,424,0
85435,P0096,W10,2026-03-31,533,184,29,686,2
85436,P0096,W11,2026-03-31,375,409,4,779,1
85437,P0096,W12,2026-03-31,702,310,44,965,3
85438,P0096,W13,2026-03-31,382,176,34,523,1
85439,P0096,W14,2026-03-31,574,353,30,890,7
85440,P0096,W15,2026-03-31,693,108,29,768,4
85441,P0097,W01,2026-03-31,803,363,42,1113,11
85442,P0097,W02,2026-03-31,774,387,60,1096,5
85443,P0097,W03,2026-03-31,551,279,66,761,3
85444,P0097,W04,2026-03-31,820,317,55,1078,4
85445,P0097,W05,2026-03-31,1286,317,12,1582,9
85446,P0097,W06,2026-03-31,1008,179,47,1136,4
85447,P0097,W07,2026-03-31,669,139,43,762,3
85448,P0097,W08,2026-03-31,1179,516,31,1655,9
85449,P0097,W09,2026-03-31,486,150,44,592,0
85450,P0097,W10,2026-03-31,870,509,0,1368,11
85451,P0097,W11,2026-03-31,899,131,15,1015,0
85452,P0097,W12,2026-03-31,1460,236,1,1692,3
85453,P0097,W13,2026-03-31,820,564,94,1278,12
85454,P0097,W14,2026-03-31,847,251,55,1038,5
85455,P0097,W15,2026-03-31,723,195,0,911,7
85456,P0098,W01,2026-03-31,440,76,0,516,0
85457,P0098,W02,2026-03-31,392,222,1,604,9
85458,P0098,W03,2026-03-31,329,265,28,563,3
85459,P0098,W04,2026-03-31,384,52,0,434,2
85460,P0098,W05,2026-03-31,388,144,18,1518,1
85461,P0098,W06,2026-03-31,223,87,11,296,3
85462,P0098,W07,2026-03-31,366,186,0,548,4
85463,P0098,W08,2026-03-31,341,57,10,388,0
85464,P0098,W09,2026-03-31,561,67,16,611,1
85465,P0098,W10,2026-03-31,379,188,42,524,1
85466,P0098,W11,2026-03-31,373,68,9,430,2
85467,P0098,W12,2026-03-31,362,150,1,511,0
85468,P0098,W13,2026-03-31,259,75,11,323,0
85469,P0098,W14,2026-03-31,493,67,13,544,3
85470,P0098,W15,2026-03-31,340,244,3,579,2
85471,P0099,W01,2026-03-31,1117,390,11,1495,1
85472,P0099,W02,2026-03-31,994,535,44,1471,14
85473,P0099,W03,2026-03-31,977,232,53,1151,5
85474,P0099,W04,2026-03-31,1221,508,42,1684,3
85475,P0099,W05,2026-03-31,434,446,35,839,6
85476,P0099,W06,2026-03-31,1332,104,82,1348,6
85477,P0099,W07,2026-03-31,551,323,3,865,6
85478,P0099,W08,2026-03-31,1113,32,101,1042,2
85479,P0099,W09,2026-03-31,1362,693,83,1954,18
85480,P0099,W10,2026-03-31,471,545,92,915,9
85481,P0099,W11,2026-03-31,1117,405,82,1437,3
85482,P0099,W12,2026-03-31,641,602,49,1177,17
85483,P0099,W13,2026-03-31,1430,623,35,1996,22
85484,P0099,W14,2026-03-31,704,572,0,1270,6
85485,P0099,W15,2026-03-31,906,451,45,1299,13
85486,P0100,W01,2026-03-31,1168,445,16,2606,7
85487,P0100,W02,2026-03-31,605,490,32,1047,16
85488,P0100,W03,2026-03-31,1184,303,4,1479,4
85489,P0100,W04,2026-03-31,1144,138,22,1260,0
85490,P0100,W05,2026-03-31,851,328,63,1113,3
85491,P0100,W06,2026-03-31,1029,383,0,1402,10
85492,P0100,W07,2026-03-31,1024,404,17,1411,0
85493,P0100,W08,2026-03-31,1026,478,40,1455,9
85494,P0100,W09,2026-03-31,753,413,73,1085,8
85495,P0100,W10,2026-03-31,1008,383,46,1337,8
85496,P0100,W11,2026-03-31,695,320,41,969,5
85497,P0100,W12,2026-03-31,793,360,57,1088,8
85498,P0100,W13,2026-03-31,1276,0,21,1255,0
85499,P0100,W14,2026-03-31,1135,303,0,1430,8
85500,P0100,W15,2026-03-31,450,226,0,672,4
85501,P0101,W01,2026-03-31,232,180,10,398,4
85502,P0101,W02,2026-03-31,245,69,0,310,4
85503,P0101,W03,2026-03-31,171,123,15,276,3
85504,P0101,W04,2026-03-31,296,103,0,0,1
85505,P0101,W05,2026-03-31,220,130,17,327,6
85506,P0101,W06,2026-03-31,313,150,18,441,4
85507,P0101,W07,2026-03-31,389,136,15,504,6
85508,P0101,W08,2026-03-31,326,167,30,459,4
85509,P0101,W09,2026-03-31,388,125,11,502,0
85510,P0101,W10,2026-03-31,251,58,24,285,0
85511,P0101,W11,2026-03-31,344,187,26,503,2
85512,P0101,W12,2026-03-31,437,131,11,555,2
85513,P0101,W13,2026-03-31,191,72,6,256,1
85514,P0101,W14,2026-03-31,204,193,5,390,2
85515,P0101,W15,2026-03-31,334,219,24,528,1
85516,P0102,W01,2026-03-31,616,163,19,756,4
85517,P0102,W02,2026-03-31,656,378,30,993,11
85518,P0102,W03,2026-03-31,618,182,0,797,3
85519,P0102,W04,2026-03-31,303,75,31,346,1
85520,P0102,W05,2026-03-31,329,263,29,562,1
85521,P0102,W06,2026-03-31,570,220,34,756,0
85522,P0102,W07,2026-03-31,488,90,45,532,1
85523,P0102,W08,2026-03-31,229,223,25,426,1
85524,P0102,W09,2026-03-31,701,194,7,881,7
85525,P0102,W10,2026-03-31,673,261,8,921,5
85526,P0102,W11,2026-03-31,453,142,25,569,1
85527,P0102,W12,2026-03-31,413,33,29,416,1
85528,P0102,W13,2026-03-31,597,0,48,549,0
85529,P0102,W14,2026-03-31,480,0,26,454,0
85530,P0102,W15,2026-03-31,605,129,39,690,5
85531,P0103,W01,2026-03-31,803,648,57,1383,11
85532,P0103,W02,2026-03-31,1160,236,52,1341,3
85533,P0103,W03,2026-03-31,757,224,94,881,6
85534,P0103,W04,2026-03-31,902,434,49,1277,10
85535,P0103,W05,2026-03-31,947,405,13,1328,11
85536,P0103,W06,2026-03-31,845,431,38,1234,4
85537,P0103,W07,2026-03-31,931,307,34,1202,2
85538,P0103,W08,2026-03-31,1394,303,79,1613,5
85539,P0103,W09,2026-03-31,858,551,37,1369,3
85540,P0103,W10,2026-03-31,1153,223,0,1375,1
85541,P0103,W11,2026-03-31,1036,404,88,1340,12
85542,P0103,W12,2026-03-31,885,349,19,1205,10
85543,P0103,W13,2026-03-31,926,591,41,1464,12
85544,P0103,W14,2026-03-31,477,307,73,710,1
85545,P0103,W15,2026-03-31,798,516,61,1236,17
85546,P0104,W01,2026-03-31,741,427,58,1108,2
85547,P0104,W02,2026-03-31,959,552,3,1499,9
85548,P0104,W03,2026-03-31,1332,349,26,1650,5
85549,P0104,W04,2026-03-31,1094,654,11,1730,7
85550,P0104,W05,2026-03-31,808,782,0,1568,22
85551,P0104,W06,2026-03-31,1425,513,61,1870,7
85552,P0104,W07,2026-03-31,730,436,32,1128,6
85553,P0104,W08,2026-03-31,866,72,32,906,0
85554,P0104,W09,2026-03-31,947,0,78,869,0
85555,P0104,W10,2026-03-31,1166,408,42,1528,4
85556,P0104,W11,2026-03-31,782,535,56,1246,15
85557,P0104,W12,2026-03-31,1334,472,41,1758,7
85558,P0104,W13,2026-03-31,878,422,0,1296,4
85559,P0104,W14,2026-03-31,761,119,16,860,4
85560,P0104,W15,2026-03-31,520,263,0,769,14
85561,P0105,W01,2026-03-31,37,7,2,42,0
85562,P0105,W02,2026-03-31,43,9,0,52,0
85563,P0105,W03,2026-03-31,57,14,1,70,0
85564,P0105,W04,2026-03-31,21,24,0,45,0
85565,P0105,W05,2026-03-31,66,25,2,89,0
85566,P0105,W06,2026-03-31,28,4,1,31,0
85567,P0105,W07,2026-03-31,20,26,4,42,0
85568,P0105,W08,2026-03-31,41,7,0,48,0
85569,P0105,W09,2026-03-31,28,32,1,59,0
85570,P0105,W10,2026-03-31,56,8,4,60,0
85571,P0105,W11,2026-03-31,45,23,2,65,1
85572,P0105,W12,2026-03-31,56,12,3,64,1
85573,P0105,W13,2026-03-31,58,31,5,84,0
85574,P0105,W14,2026-03-31,63,40,0,120,0
85575,P0105,W15,2026-03-31,37,21,1,57,0
85576,P0106,W01,2026-03-31,270,111,21,356,4
85577,P0106,W02,2026-03-31,143,83,3,222,1
85578,P0106,W03,2026-03-31,30,0,4,26,0
85579,P0106,W04,2026-03-31,193,61,0,253,1
85580,P0106,W05,2026-03-31,200,119,15,301,3
85581,P0106,W06,2026-03-31,224,91,0,312,3
85582,P0106,W07,2026-03-31,198,57,0,255,0
85583,P0106,W08,2026-03-31,229,99,11,313,4
85584,P0106,W09,2026-03-31,223,117,14,324,2
85585,P0106,W10,2026-03-31,228,91,9,309,1
85586,P0106,W11,2026-03-31,216,46,10,252,0
85587,P0106,W12,2026-03-31,79,108,5,180,2
85588,P0106,W13,2026-03-31,206,147,18,332,3
85589,P0106,W14,2026-03-31,186,68,5,248,1
85590,P0106,W15,2026-03-31,257,43,18,279,3
85591,P0107,W01,2026-03-31,636,343,27,950,2
85592,P0107,W02,2026-03-31,826,278,0,1100,4
85593,P0107,W03,2026-03-31,419,306,47,670,8
85594,P0107,W04,2026-03-31,599,413,35,973,4
85595,P0107,W05,2026-03-31,419,78,0,494,3
85596,P0107,W06,2026-03-31,1009,115,21,1101,2
85597,P0107,W07,2026-03-31,445,235,12,2298,2
85598,P0107,W08,2026-03-31,770,427,9,2998,2
